date,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,close_diff_1,adAverage_diff_1,adAverage_pct_1,adclose_pct_1,adclose_diff_1,close_pct_1,close_diff_1_shift_back_1,adAverage_diff_1_shift_back_1,adclose_diff_1_shift_back_1,adclose_pct_1_shift_back_1,adAverage_pct_1_shift_back_1,close_pct_1_shift_back_1,SMA_10,SMA_20,RSI,Stoch,adClose_Lag1,adClose_Lag2,VWAP,ADL,Upper_Band,Middle_Band,Lower_Band,MACD,%K,%D,MoM
2020-09-15,4.7,6.5,2.9,4.7,4.7,4.7,4.7,4.7,4.399,4.399,4.399,4.399,4.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.399,4.399,53.83591518286255,5.684341886080802e-14,4.399,4.399,,-13514.789385614402,4.398999999999989,4.398999999999989,4.398999999999989,2.426926511933658e-05,2.842170943040401e-14,9.473903143468003e-14,0.0
2020-09-16,4.7,6.5,2.9,4.7,4.7,4.7,4.7,4.7,4.399,4.399,4.399,4.399,4.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.399,4.399,53.835915182862536,5.684341886080802e-14,4.399,4.399,,-13514.789385614402,4.398999999999989,4.398999999999989,4.398999999999989,2.2471866142126373e-05,2.842170943040401e-14,9.473903143468003e-14,0.0
2020-09-17,4.7,6.5,2.9,4.7,4.7,4.7,4.7,4.7,4.399,4.399,4.399,4.399,4.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.399,4.399,53.83591518286255,5.684341886080802e-14,4.399,4.399,,-13514.789385614402,4.398999999999989,4.398999999999989,4.398999999999989,2.0807557927327025e-05,2.842170943040401e-14,9.473903143468003e-14,0.0
2020-09-18,4.7,6.5,2.9,4.7,4.7,4.7,4.7,4.7,4.399,4.399,4.399,4.399,4.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.399,4.399,53.835915182862536,5.684341886080802e-14,4.399,4.399,,-13514.789385614402,4.398999999999989,4.398999999999989,4.398999999999989,1.926648957706334e-05,2.842170943040401e-14,9.473903143468003e-14,0.0
2020-09-21,4.7,6.5,2.9,4.7,4.7,4.7,4.7,4.7,4.399,4.399,4.399,4.399,4.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.399,4.399,53.835915182862536,5.684341886080802e-14,4.399,4.399,,-13514.789385614402,4.398999999999989,4.398999999999989,4.398999999999989,1.783953871026256e-05,2.842170943040401e-14,9.473903143468003e-14,0.0
2020-09-22,4.7,6.5,2.9,4.7,4.7,4.7,4.7,4.7,4.399,4.399,4.399,4.399,4.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.399,4.399,53.835915182862536,5.684341886080802e-14,4.399,4.399,,-13514.789385614402,4.398999999999989,4.398999999999989,4.398999999999989,1.651825767456927e-05,2.842170943040401e-14,9.473903143468003e-14,0.0
2020-09-23,4.7,6.5,2.9,4.7,4.7,4.7,4.7,4.7,4.399,4.399,4.399,4.399,4.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.399,4.399,53.835915182862536,5.684341886080802e-14,4.399,4.399,,-13514.789385614402,4.398999999999989,4.398999999999989,4.398999999999989,1.529482372752966e-05,2.842170943040401e-14,9.473903143468003e-14,0.0
2020-09-24,4.7,6.5,2.9,4.7,4.7,4.7,4.7,4.7,4.399,4.399,4.399,4.399,4.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.399,4.399,53.83591518286255,5.684341886080802e-14,4.399,4.399,,-13514.789385614402,4.398999999999989,4.398999999999989,4.398999999999989,1.4161992871741802e-05,2.842170943040401e-14,9.473903143468003e-14,0.0
2020-09-25,4.7,6.5,2.9,4.7,4.7,4.7,4.7,4.7,4.399,4.399,4.399,4.399,4.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.399,4.399,53.83591518286255,5.684341886080802e-14,4.399,4.399,,-13514.789385614402,4.398999999999989,4.398999999999989,4.398999999999989,1.3113057097058345e-05,2.842170943040401e-14,9.473903143468003e-14,0.0
2020-09-28,4.7,6.5,2.9,4.7,4.7,4.7,4.7,4.7,4.399,4.399,4.399,4.399,4.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.399,4.399,53.83591518286255,5.684341886080802e-14,4.399,4.399,,-13514.789385614402,4.398999999999989,4.398999999999989,4.398999999999989,1.2141804771381715e-05,2.842170943040401e-14,9.473903143468003e-14,0.0
2020-09-29,4.7,6.5,2.9,4.7,4.7,4.7,4.7,4.7,4.399,4.399,4.399,4.399,4.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.399,4.399,53.83591518286255,5.684341886080802e-14,4.399,4.399,,-13514.789385614402,4.398999999999989,4.398999999999989,4.398999999999989,1.1242483949125415e-05,2.842170943040401e-14,9.473903143468003e-14,0.0
2020-09-30,4.7,6.5,2.9,4.7,4.7,4.7,4.7,4.7,4.399,4.399,4.399,4.399,4.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.399,4.399,53.83591518286255,5.684341886080802e-14,4.399,4.399,,-13514.789385614402,4.398999999999989,4.398999999999989,4.398999999999989,1.0409768387731333e-05,2.842170943040401e-14,9.473903143468003e-14,0.0
2020-10-01,4.7,6.5,2.9,4.7,4.7,4.7,4.7,4.7,4.399,4.399,4.399,4.399,4.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.399,4.399,53.83591518286255,5.684341886080802e-14,4.399,4.399,,-13514.789385614402,4.398999999999989,4.398999999999989,4.398999999999989,9.638726071514725e-06,2.842170943040401e-14,9.473903143468003e-14,0.0
2020-10-02,4.7,6.5,2.9,4.7,4.7,4.7,4.7,4.7,4.399,4.399,4.399,4.399,4.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.399,4.399,53.83591518286255,5.684341886080802e-14,4.399,4.399,,-13514.789385614402,4.398999999999989,4.398999999999989,4.398999999999989,8.924790057207588e-06,2.842170943040401e-14,9.473903143468003e-14,0.0
2020-10-05,4.7,6.5,2.9,4.7,4.7,4.7,4.7,4.7,4.399,4.399,4.399,4.399,4.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.399,4.399,53.83591518286256,5.684341886080802e-14,4.399,4.399,,-13514.789385614402,4.398999999999989,4.398999999999989,4.398999999999989,8.263731469781987e-06,2.842170943040401e-14,9.473903143468003e-14,0.0
2020-10-06,4.7,6.5,2.9,4.7,4.7,4.7,4.7,4.7,4.399,4.399,4.399,4.399,4.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.399,4.399,53.83591518286255,5.684341886080802e-14,4.399,4.399,,-13514.789385614402,4.398999999999989,4.398999999999989,4.398999999999989,7.651634497563009e-06,2.842170943040401e-14,9.473903143468003e-14,0.0
2020-10-07,4.7,6.5,2.9,4.7,4.7,4.7,4.7,4.7,4.399,4.399,4.399,4.399,4.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.399,4.399,53.83591518286256,5.684341886080802e-14,4.399,4.399,,-13514.789385614402,4.398999999999989,4.398999999999989,4.398999999999989,7.084873228535571e-06,2.842170943040401e-14,9.473903143468003e-14,0.0
2020-10-08,4.7,6.5,2.9,4.7,4.7,4.7,4.7,4.7,4.399,4.399,4.399,4.399,4.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.399,4.399,53.83591518286255,5.684341886080802e-14,4.399,4.399,,-13514.789385614402,4.398999999999989,4.398999999999989,4.398999999999989,6.560090202611946e-06,2.842170943040401e-14,9.473903143468003e-14,0.0
2020-10-09,4.7,6.5,2.9,4.7,4.7,4.7,4.7,4.7,4.399,4.399,4.399,4.399,4.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.399,4.399,53.83591518286256,5.684341886080802e-14,4.399,4.399,,-13514.789385614402,4.398999999999989,4.398999999999989,4.398999999999989,6.074176548409582e-06,2.842170943040401e-14,9.473903143468003e-14,0.0
2020-10-12,4.7,6.5,2.9,4.7,4.7,4.7,4.7,4.7,4.399,4.399,4.399,4.399,4.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.399,4.399,53.83591518286256,5.684341886080802e-14,4.399,4.399,,-13514.789385614402,4.398999999999989,4.398999999999989,4.398999999999989,5.624253581970606e-06,2.842170943040401e-14,9.473903143468003e-14,0.0
2020-10-13,4.7,6.5,2.9,4.7,4.7,4.7,4.7,4.7,4.399,4.399,4.399,4.399,4.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.399,4.399,53.83591518286256,5.684341886080802e-14,4.399,4.399,,-13514.789385614402,4.398999999999989,4.398999999999989,4.398999999999989,5.207655775052444e-06,2.842170943040401e-14,9.473903143468003e-14,0.0
2020-10-14,4.7,6.5,2.9,4.7,4.7,4.7,4.7,4.7,4.399,4.399,4.399,4.399,4.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.399,4.399,53.83591518286256,5.684341886080802e-14,4.399,4.399,,-13514.789385614402,4.398999999999989,4.398999999999989,4.398999999999989,4.821914977526376e-06,2.842170943040401e-14,9.473903143468003e-14,0.0
2020-10-15,4.7,6.5,2.9,4.7,4.7,4.7,4.7,4.7,4.399,4.399,4.399,4.399,4.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3744,0.375,0.08524664696521933,8.5106,0.0851063829787233,4.399,4.399,53.83591518286256,5.684341886080802e-14,4.399,4.399,,-13514.789385614402,4.398999999999989,4.398999999999989,4.398999999999989,4.464745805954351e-06,2.842170943040401e-14,9.473903143468003e-14,0.0
2020-10-16,4.7,6.5,2.9,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,200.0,1020000.0,0.4,0.3744,8.5106,0.08524664696521933,0.375,0.0851063829787233,0.0,0.0,0.0,0.0,0.0,0.0,4.4365000000000006,4.41775,99.99026163433675,6.1666666666667185,4.399,4.399,4.774,-13514.789385614402,4.581208710381158,4.417749999999989,4.254291289618821,0.02991866394664555,6.16666666666669,2.0555555555556486,0.375
2020-10-19,5.1,5.8,4.4,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.474,4.4365000000000006,99.99026163433675,12.33333333333338,4.774,4.399,0.0,-13514.789385614402,4.6614999999987825,4.43649999999999,4.211500000001197,0.053014761167283986,12.333333333333352,6.166666666666757,0.375
2020-10-20,5.1,5.8,4.4,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5115,4.45525,99.99026163433675,18.500000000000043,4.774,4.774,0.0,-13514.789385614402,4.723053566069316,4.45524999999999,4.187446433930663,0.070505837210038,18.500000000000014,12.33333333333342,0.375
2020-10-21,5.1,5.8,4.4,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.549,4.474,99.99026163433675,18.500000000000043,4.774,4.774,0.0,-13514.789385614402,4.773999999999072,4.4739999999999895,4.174000000000907,0.08340618639213826,18.500000000000014,16.444444444444528,0.375
2020-10-22,5.1,5.8,4.4,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5865,4.49275,99.99026163433675,12.33333333333338,4.774,4.774,0.0,-13514.789385614402,4.8175095264183225,4.492749999999989,4.167990473581656,0.09256279972407189,18.500000000000014,18.50000000000008,0.375
2020-10-23,5.1,5.8,4.4,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.624,4.5115,99.99026163433675,6.1666666666667185,4.774,4.774,0.0,-13514.789385614402,4.855193177120901,4.511499999999989,4.1678068228790774,0.09868193780779144,18.500000000000014,18.50000000000008,0.375
2020-10-26,5.1,5.8,4.4,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.661499999999999,4.53025,99.99026163433675,5.684341886080802e-14,4.774,4.774,0.0,-13514.789385614402,4.887977200530541,4.53024999999999,4.172522799469439,0.10235155382429273,18.500000000000014,18.50000000000008,0.375
2020-10-27,5.1,5.8,4.4,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.699,4.5489999999999995,99.99026163433675,5.684341886080802e-14,4.774,4.774,0.0,-13514.789385614402,4.9164234614166995,4.54899999999999,4.18157653858328,0.10406020963409546,18.500000000000014,18.50000000000008,0.375
2020-10-28,5.1,5.8,4.4,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7365,4.567749999999999,99.99026163433675,5.684341886080802e-14,4.774,4.774,0.0,-13514.789385614402,4.9408702889142075,4.5677499999999895,4.1946297110857715,0.10421302874850902,18.500000000000014,18.50000000000008,0.375
2020-10-29,5.1,5.8,4.4,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774,4.586499999999999,99.99026163433675,5.684341886080802e-14,4.774,4.774,0.0,-13514.789385614402,4.961499999999232,4.586499999999989,4.211500000000747,0.10314514596067337,18.500000000000014,18.50000000000008,0.375
2020-10-30,5.1,5.8,4.4,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774,4.60525,99.99026163433675,5.684341886080802e-14,4.774,4.774,,-13514.789385614402,4.978370288914226,4.605249999999989,4.2321297110857525,0.10113304239800236,18.500000000000014,18.50000000000008,0.0
2020-11-02,5.1,5.8,4.4,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774,4.6240000000000006,99.99026163433675,5.684341886080802e-14,4.774,4.774,,-13514.789385614402,4.9914234614166615,4.62399999999999,4.256576538583318,0.09840409467912359,18.500000000000014,18.50000000000008,0.0
2020-11-03,5.1,5.8,4.4,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774,4.64275,99.99026163433675,5.684341886080802e-14,4.774,4.774,,-13514.789385614402,5.000477200530521,4.64274999999999,4.285022799469458,0.09514461604263325,18.500000000000014,18.50000000000008,0.0
2020-11-04,5.1,5.8,4.4,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774,4.6615,99.99026163433675,5.684341886080802e-14,4.774,4.774,,-13514.789385614402,5.005193177120819,4.6614999999999895,4.31780682287916,0.09150662433549517,12.333333333333352,16.444444444444528,0.0
2020-11-05,5.1,5.8,4.4,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774,4.68025,99.99026163433675,5.684341886080802e-14,4.774,4.774,,-13514.789385614402,5.005009526418257,4.680249999999989,4.355490473581722,0.08761353539872907,6.16666666666669,12.333333333333421,0.0
2020-11-06,5.1,5.8,4.4,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774,4.699,99.99026163433676,5.684341886080802e-14,4.774,4.774,,-13514.789385614402,4.998999999999024,4.698999999999989,4.399000000000955,0.08356494964600625,2.842170943040401e-14,6.166666666666759,0.0
2020-11-09,5.1,5.8,4.4,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774,4.7177500000000006,99.99026163433675,5.684341886080802e-14,4.774,4.774,,-13514.789385614402,4.9855535660692105,4.71774999999999,4.449946433930769,0.07944067363295026,2.842170943040401e-14,2.0555555555556513,0.0
2020-11-10,5.1,5.8,4.4,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774,4.7365,99.99026163433675,5.684341886080802e-14,4.774,4.774,,-13514.789385614402,4.961499999998656,4.73649999999999,4.511500000001323,0.07530409643032332,2.842170943040401e-14,9.74035666937804e-14,0.0
2020-11-11,5.1,5.8,4.4,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774,4.75525,99.99026163433675,5.684341886080802e-14,4.774,4.774,,-13514.789385614402,4.918708710380898,4.7552499999999895,4.591791289619081,0.07120502202450041,2.842170943040401e-14,9.74035666937804e-14,0.0
2020-11-12,5.1,5.8,4.4,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774,4.774,99.99026163433675,5.684341886080802e-14,4.774,4.774,,-13514.789385614402,4.773999999999989,4.773999999999989,4.773999999999989,0.06718204325042798,2.842170943040401e-14,9.74035666937804e-14,0.0
2020-11-13,5.1,5.8,4.4,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774,4.774,99.99026163433675,5.684341886080802e-14,4.774,4.774,,-13514.789385614402,4.773999999999989,4.773999999999989,4.773999999999989,0.06326452947301675,2.842170943040401e-14,9.74035666937804e-14,0.0
2020-11-16,5.1,5.8,4.4,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774,4.774,99.99026163433675,5.684341886080802e-14,4.774,4.774,,-13514.789385614402,4.773999999999989,4.773999999999989,4.773999999999989,0.05947428899814433,2.842170943040401e-14,9.74035666937804e-14,0.0
2020-11-17,5.1,5.8,4.4,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774,4.774,99.99026163433676,5.684341886080802e-14,4.774,4.774,,-13514.789385614402,4.773999999999989,4.773999999999989,4.773999999999989,0.05582695769733892,2.842170943040401e-14,9.74035666937804e-14,0.0
2020-11-18,5.1,5.8,4.4,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774,4.774,99.99026163433675,5.684341886080802e-14,4.774,4.774,,-13514.789385614402,4.773999999999989,4.773999999999989,4.773999999999989,0.052333157302721034,2.842170943040401e-14,9.74035666937804e-14,0.0
2020-11-19,5.1,5.8,4.4,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774,4.774,99.99026163433675,5.684341886080802e-14,4.774,4.774,,-13514.789385614402,4.773999999999989,4.773999999999989,4.773999999999989,0.048999460044229615,2.842170943040401e-14,9.74035666937804e-14,0.0
2020-11-20,5.1,5.8,4.4,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774,4.774,99.99026163433675,5.684341886080802e-14,4.774,4.774,,-13514.789385614402,4.773999999999989,4.773999999999989,4.773999999999989,0.04582919056769885,2.842170943040401e-14,9.74035666937804e-14,0.0
2020-11-23,5.1,5.8,4.4,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774,4.774,99.99026163433675,5.684341886080802e-14,4.774,4.774,,-13514.789385614402,4.773999999999989,4.773999999999989,4.773999999999989,0.042823091227765175,2.842170943040401e-14,9.74035666937804e-14,0.0
2020-11-24,5.1,7.1,3.1,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774,4.774,99.99026163433675,5.684341886080802e-14,4.774,4.774,,-13514.789385614402,4.773999999999989,4.773999999999989,4.773999999999989,0.03997987275656101,2.842170943040401e-14,9.74035666937804e-14,0.0
2020-11-25,5.1,7.1,3.1,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774,4.774,99.99026163433675,5.684341886080802e-14,4.774,4.774,,-13514.789385614402,4.773999999999989,4.773999999999989,4.773999999999989,0.037296668851696246,2.842170943040401e-14,9.74035666937804e-14,0.0
2020-11-26,5.1,7.1,3.1,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774,4.774,99.99026163433675,5.684341886080802e-14,4.774,4.774,,-13514.789385614402,4.773999999999989,4.773999999999989,4.773999999999989,0.03476941030683989,2.842170943040401e-14,9.74035666937804e-14,0.0
2020-11-27,5.1,7.1,3.1,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774,4.774,99.99026163433675,5.684341886080802e-14,4.774,4.774,,-13514.789385614402,4.773999999999989,4.773999999999989,4.773999999999989,0.03239313184227299,2.842170943040401e-14,9.74035666937804e-14,0.0
2020-11-30,5.1,7.1,3.1,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774,4.774,99.99026163433675,5.684341886080802e-14,4.774,4.774,,-13514.789385614402,4.773999999999989,4.773999999999989,4.773999999999989,0.030162222710862885,2.842170943040401e-14,9.74035666937804e-14,0.0
2020-12-01,5.1,7.1,3.1,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774,4.774,99.99026163433675,5.684341886080802e-14,4.774,4.774,,-13514.789385614402,4.773999999999989,4.773999999999989,4.773999999999989,0.028070630397525775,2.842170943040401e-14,9.74035666937804e-14,0.0
2020-12-02,5.1,7.1,3.1,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774,4.774,99.99026163433676,5.684341886080802e-14,4.774,4.774,,-13514.789385614402,4.773999999999989,4.773999999999989,4.773999999999989,0.026112025247218895,2.842170943040401e-14,9.74035666937804e-14,0.0
2020-12-03,5.1,7.1,3.1,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774,4.774,99.99026163433675,5.684341886080802e-14,4.774,4.774,,-13514.789385614402,4.773999999999989,4.773999999999989,4.773999999999989,0.024279932605272947,2.842170943040401e-14,9.74035666937804e-14,0.0
2020-12-04,5.1,7.1,3.1,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774,4.774,99.99026163433675,5.684341886080802e-14,4.774,4.774,,-13514.789385614402,4.773999999999989,4.773999999999989,4.773999999999989,0.022567837998558993,2.842170943040401e-14,9.74035666937804e-14,0.0
2020-12-07,5.1,7.1,3.1,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774,4.774,99.99026163433675,5.684341886080802e-14,4.774,4.774,,-13514.789385614402,4.773999999999989,4.773999999999989,4.773999999999989,0.020969269996164996,2.842170943040401e-14,9.74035666937804e-14,0.0
2020-12-08,5.1,7.1,3.1,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774,4.774,99.99026163433675,5.684341886080802e-14,4.774,4.774,,-13514.789385614402,4.773999999999989,4.773999999999989,4.773999999999989,0.019477864638207443,2.842170943040401e-14,9.74035666937804e-14,0.0
2020-12-09,5.1,7.1,3.1,5.1,5.1,5.1,5.1,5.1,4.774,4.774,4.774,4.774,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774,4.774,99.99026163433675,5.684341886080802e-14,4.774,4.774,,-13514.789385614402,4.773999999999989,4.773999999999989,4.773999999999989,0.018087414689515136,2.842170943040401e-14,9.74035666937804e-14,0.0
